Age,Height,Weight,Foot,Country,Player_score
27,185,77,Right,England,42
27,180,78,Right,England,49
27,183,67,Right,Germany,41
27,169,68,Right,Italy,8
27,180,77,Right,England,21
27,188,86,Right,England,6
27,177,74,Right,England,67
27,181,79,Right,Italy,74
27,184,70,Right,England,87
27,191,77,Right,England,23
27,182,79,Right,Germany,34
27,189,87,Right,Germany,77
27,178,79,Right,Italy,72
27,178,70,Right,England,56
27,182,73,Right,Italy,2
27,192,82,Right,England,5
27,178,67,Right,England,13
27,184,80,Right,England,35
27,186,78,Right,Italy,78
27,190,85,Right,Germany,13
27,188,79,Right,Italy,37
27,178,73,Right,England,55
27,169,68,Right,England,47
27,173,70,Right,Germany,27
27,188,79,Right,Italy,95
27,175,73,Right,England,68
27,190,76,Right,Italy,54
27,186,84,Right,Germany,81
27,184,80,Right,England,10
27,185,71,Right,Italy,39
27,177,73,Right,England,47
27,186,80,Right,England,84
27,169,60,Right,Italy,66
27,182,75,Right,Germany,15
27,183,85,Right,Germany,47
27,190,82,Right,Italy,48
27,185,77,Right,England,50
27,188,84,Right,England,71
27,194,85,Right,England,40
27,178,77,Right,Italy,72
27,173,68,Right,Italy,29
27,178,74,Right,Germany,70
27,171,63,Right,Italy,55
27,175,70,Right,Germany,83
27,180,78,Right,England,35
27,187,80,Right,Italy,83
27,185,79,Right,Italy,17
27,183,77,Right,Italy,87
27,191,85,Right,England,81
27,184,76,Right,England,9
27,168,68,Right,England,18
27,187,84,Right,England,95
27,175,67,Right,Italy,90
27,170,73,Right,England,6
27,190,85,Right,England,60
27,182,76,Right,England,60
27,184,86,Right,Germany,80
27,177,75,Right,Germany,11
27,186,82,Right,England,82
27,180,75,Right,Italy,75
27,187,78,Right,England,80
27,184,80,Right,Italy,1
27,183,75,Right,Germany,92
27,180,77,Right,England,34
27,170,69,Right,England,51
27,172,65,Right,England,43
27,186,80,Right,England,84
27,183,75,Right,Germany,43
27,181,78,Right,England,40
27,186,83,Right,England,82
27,196,93,Right,Germany,51
27,178,79,Right,England,34
27,172,68,Right,England,38
27,178,65,Right,Italy,51
27,172,66,Right,England,66
27,181,78,Right,England,51
27,177,76,Right,Italy,67
27,170,65,Right,Germany,58
27,175,76,Right,England,88
27,182,70,Right,England,39
27,173,75,Right,England,23
27,186,83,Right,Italy,40
27,169,61,Right,Italy,41
27,186,85,Right,Italy,67
27,178,80,Right,Italy,18
27,189,87,Right,Germany,89
27,176,74,Right,Germany,43
27,188,74,Right,Italy,45
27,180,72,Right,Italy,44
27,180,75,Right,Italy,39
27,180,76,Right,Italy,7
27,185,83,Right,England,84
27,185,81,Right,England,74
27,173,72,Right,Germany,8
27,182,78,Right,England,8
27,180,71,Right,Germany,46
27,176,70,Right,Italy,17
27,178,74,Right,Italy,96
27,179,75,Right,Italy,45
27,176,69,Right,England,70
27,180,74,Right,Germany,59
27,174,68,Right,Italy,59
27,175,68,Right,Italy,35
27,182,73,Right,England,4
27,180,73,Right,England,83
27,190,79,Right,Italy,20
27,180,71,Right,Italy,78
27,181,77,Right,Germany,41
27,168,62,Right,England,0
27,177,78,Right,Germany,35
27,189,91,Right,Germany,53
27,188,89,Right,Italy,1
27,172,69,Right,England,18
27,175,67,Right,Italy,37
27,180,64,Right,Germany,86
27,184,80,Right,Italy,6
27,172,71,Right,Italy,16
27,178,75,Right,Italy,92
27,178,76,Right,Germany,13
27,185,80,Right,Germany,30
27,180,71,Right,Italy,43
27,186,84,Right,Germany,66
27,181,81,Right,Germany,84
27,177,81,Right,Germany,27
27,197,90,Right,England,38
27,178,72,Right,Germany,35
27,180,72,Right,Germany,48
27,180,79,Right,England,97
27,179,78,Right,Germany,55
27,178,71,Right,Italy,17
27,192,81,Right,Germany,82
27,191,83,Right,Italy,71
27,187,83,Right,Italy,20
27,180,75,Right,England,57
27,180,71,Right,Germany,87
27,193,80,Right,Italy,58
27,182,78,Right,Italy,36
27,193,85,Right,Italy,5
27,185,77,Right,England,80
27,171,76,Right,England,62
27,182,75,Right,Italy,85
27,182,71,Right,England,83
27,171,69,Right,England,80
27,194,81,Right,England,5
27,191,86,Right,Germany,65
27,185,77,Right,England,19
27,182,67,Right,Italy,63
27,170,64,Right,Germany,26
27,182,71,Right,Germany,13
27,183,86,Right,Italy,31
27,175,64,Right,Germany,37
27,173,68,Right,Italy,91
27,182,73,Right,Italy,36
27,187,87,Right,Italy,17
27,179,79,Right,Germany,76
27,177,68,Right,Italy,42
27,184,80,Right,Italy,1
27,180,76,Right,England,73
27,183,80,Right,England,16
27,178,70,Right,England,92
27,174,69,Right,Italy,34
27,183,77,Right,England,45
27,191,91,Right,England,31
27,181,76,Right,Italy,93
27,182,74,Right,Italy,72
27,179,80,Right,England,65
27,179,82,Right,England,92
27,185,79,Right,Germany,86
27,175,68,Right,Italy,61
27,192,89,Right,Germany,8
27,163,58,Right,Germany,22
27,176,76,Right,Italy,81
27,183,75,Right,Italy,38
27,171,72,Right,Germany,68
27,182,76,Right,England,46
27,180,77,Right,Italy,62
27,184,73,Right,Germany,41
27,174,69,Right,England,79
27,171,70,Right,England,61
27,197,92,Right,England,36
27,170,75,Right,Germany,52
27,188,93,Right,England,17
27,175,65,Right,England,39
27,185,81,Right,Italy,68
27,166,56,Right,Germany,21
27,180,62,Right,England,20
27,178,74,Right,England,90
27,183,75,Right,England,10
27,161,63,Right,Germany,24
27,170,73,Right,Italy,72
27,182,80,Right,Germany,83
27,170,68,Right,England,15
27,180,75,Right,Italy,37
27,182,68,Right,Germany,93
27,185,78,Right,Germany,30
27,185,78,Right,Italy,25
27,191,83,Right,Germany,49
27,174,61,Right,England,44
27,178,75,Right,England,43
27,174,68,Right,Italy,3
27,170,65,Right,Italy,95
27,182,69,Right,Italy,15
27,178,70,Right,Germany,61
27,185,77,Right,England,71
27,180,78,Right,England,28
27,189,79,Right,Italy,91
27,178,72,Right,England,24
27,171,67,Right,Italy,14
27,174,73,Right,Italy,57
27,189,82,Right,Italy,92
27,175,74,Right,Germany,54
27,169,65,Right,England,41
27,177,72,Right,Germany,20
27,185,83,Right,Italy,59
27,180,75,Right,Germany,5
27,190,85,Right,England,6
27,187,82,Right,Italy,47
27,189,82,Right,Germany,32
27,182,73,Right,Germany,63
27,180,72,Right,Germany,59
27,183,73,Right,England,51
27,185,76,Right,Germany,25
27,177,74,Right,England,40
27,177,74,Right,Italy,79
27,188,90,Right,Germany,0
27,178,65,Right,Italy,47
27,183,81,Right,Germany,33
27,185,77,Right,Germany,17
27,185,83,Right,England,32
27,167,60,Right,Germany,75
27,181,78,Right,Italy,46
27,177,68,Right,England,74
27,177,65,Right,Germany,86
27,176,65,Right,England,4
27,175,72,Right,Germany,31
27,170,59,Right,Italy,41
27,180,78,Right,Italy,65
27,193,83,Right,Germany,16
27,169,72,Right,Germany,82
27,178,75,Right,England,59
27,178,67,Right,Germany,42
27,172,75,Right,Germany,41
27,178,76,Right,Germany,79
27,183,78,Right,Germany,98
27,171,68,Right,Italy,34
27,187,81,Right,England,38
27,167,67,Right,England,16
27,188,88,Right,Italy,61
27,185,74,Right,Germany,39
27,169,65,Right,England,52
27,181,75,Right,Italy,39
27,187,81,Right,England,17
27,184,86,Right,Germany,34
27,187,79,Right,England,9
27,173,68,Right,Germany,4
27,178,74,Right,Italy,26
27,183,74,Right,Germany,56
27,174,74,Right,Italy,31
27,178,77,Right,England,20
27,176,74,Right,Italy,33
27,178,83,Right,England,42
27,176,72,Right,Germany,97
27,187,85,Right,England,85
27,192,82,Right,Germany,20
27,184,79,Right,Italy,61
27,190,85,Right,England,5
27,180,74,Right,Germany,60
27,193,84,Right,Germany,57
27,178,77,Right,Germany,27
27,184,76,Right,Italy,93
27,175,77,Right,England,69
27,187,79,Right,Germany,0
27,181,71,Right,Italy,46
27,172,75,Right,England,45
27,180,75,Right,England,6
27,180,79,Right,Italy,69
27,177,71,Right,Germany,66
27,190,75,Right,England,7
27,184,77,Right,Germany,30
27,188,78,Right,England,63
27,178,74,Right,Germany,32
27,189,90,Right,Germany,99
27,177,70,Right,England,21
27,183,76,Right,England,21
27,180,73,Right,Italy,94
27,177,78,Right,Germany,85
27,189,75,Right,Germany,65
27,192,72,Right,Germany,97
27,174,74,Right,Italy,45
27,190,84,Right,Italy,94
27,172,70,Right,Italy,8
27,178,73,Right,England,89
27,180,70,Right,Germany,18
27,171,67,Right,England,33
27,182,75,Right,Italy,81
27,180,80,Right,England,76
27,182,80,Right,Germany,41
27,187,88,Right,Italy,78
27,184,87,Right,Italy,3
27,180,75,Right,Italy,39
27,178,72,Right,Italy,49
27,176,72,Right,England,57
27,187,80,Right,Italy,15
27,188,79,Right,Italy,37
27,193,80,Right,England,79
27,182,78,Right,Germany,34
27,199,94,Right,Germany,85
27,183,76,Right,England,54
27,177,72,Right,Italy,24
27,188,86,Right,Italy,56
27,180,77,Right,England,76
27,179,79,Right,Germany,20
27,170,75,Right,Italy,44
27,189,95,Right,Germany,19
27,176,67,Right,England,13
27,189,82,Right,England,21
27,168,63,Right,Italy,24
27,186,88,Right,England,89
27,182,75,Right,Germany,96
27,179,76,Right,Italy,10
27,195,86,Right,England,33
27,180,77,Right,Italy,96
27,171,69,Right,Italy,86
27,171,76,Right,Germany,88
27,172,67,Right,Italy,20
27,188,81,Right,Germany,52
27,180,75,Right,Germany,75
27,178,65,Right,Italy,25
27,172,72,Right,Italy,54
27,189,84,Right,England,78
27,178,72,Right,Italy,71
27,179,70,Right,England,56
27,171,65,Right,Italy,43
27,185,78,Right,England,12
27,183,73,Right,England,47
27,183,82,Right,England,62
27,185,74,Right,Germany,31
27,191,85,Right,Italy,1
27,191,89,Right,England,29
27,170,70,Right,Germany,59
27,183,73,Right,England,74
27,191,91,Right,Germany,45
27,190,84,Right,England,32
27,184,74,Right,England,45
27,188,80,Right,Italy,59
27,170,68,Right,England,29
27,187,78,Right,Germany,3
27,187,77,Right,Italy,57
27,169,69,Right,England,11
27,173,77,Right,England,22
27,185,79,Right,England,20
27,180,72,Right,Italy,63
27,170,75,Right,Italy,46
27,176,74,Right,Italy,55
27,178,73,Right,Germany,30
27,177,72,Right,Germany,7
27,182,73,Right,Germany,73
27,193,76,Right,Germany,92
27,185,83,Right,Italy,74
27,188,84,Right,Germany,59
27,178,69,Right,England,86
27,181,73,Right,England,10
27,172,68,Right,Italy,19
27,182,80,Right,Italy,46
27,180,74,Right,Germany,3
27,185,82,Right,England,16
27,181,74,Right,Germany,98
27,184,76,Right,England,65
27,172,70,Right,England,60
27,183,81,Right,England,52
27,169,64,Right,England,14
27,174,70,Right,Germany,49
27,184,79,Right,Italy,51
27,175,67,Right,Italy,30
27,178,75,Right,Germany,38
27,178,69,Right,England,88
27,185,79,Right,Italy,16
27,175,69,Right,England,57
27,184,73,Right,Italy,17
27,176,73,Right,Italy,72
27,168,69,Right,Germany,36
27,188,80,Right,Germany,62
27,199,100,Right,Germany,11
27,180,77,Right,Germany,24
27,177,74,Right,England,83
27,181,72,Right,England,86
27,177,77,Right,Germany,44
27,185,78,Right,Italy,58
27,178,76,Right,Germany,65
27,180,72,Right,Germany,78
27,191,91,Right,Italy,61
27,187,82,Right,England,30
27,183,74,Right,England,52
27,188,82,Right,Germany,89
27,181,78,Right,Germany,59
27,188,78,Right,Germany,57
27,168,64,Right,Germany,65
27,165,66,Left,Germany,80
27,183,74,Left,Germany,51
27,192,84,Left,Italy,53
27,184,75,Left,England,5
27,188,84,Left,Italy,70
27,188,81,Left,England,70
27,190,91,Left,England,41
27,188,84,Left,England,85
27,178,84,Left,Germany,30
27,167,70,Left,Italy,66
27,179,72,Left,England,26
27,180,75,Left,England,46
27,175,70,Left,Germany,44
27,182,72,Left,Italy,73
27,187,78,Left,Italy,70
27,189,86,Left,Germany,11
27,190,86,Left,Germany,66
27,180,83,Left,England,34
27,180,71,Left,Germany,96
27,178,75,Left,England,60
27,188,77,Left,England,86
27,188,81,Left,England,95
27,170,69,Left,Italy,94
27,170,63,Left,Italy,48
27,175,72,Left,England,2
27,169,72,Left,England,32
27,178,74,Left,Italy,86
27,186,86,Left,Italy,37
27,191,89,Left,Italy,12
27,180,77,Left,Germany,78
27,173,71,Left,Germany,0
27,187,76,Left,Germany,8
27,183,79,Left,England,80
27,177,74,Left,Italy,87
27,178,73,Left,England,43
27,178,72,Left,England,44
27,169,68,Left,Germany,27
27,175,70,Left,Germany,57
27,179,77,Left,Germany,52
27,184,76,Left,Italy,35
27,184,77,Left,Italy,48
27,187,79,Left,England,49
27,182,78,Left,England,11
27,177,72,Left,England,16
27,177,70,Left,Germany,63
27,184,76,Left,Germany,13
27,175,65,Left,Germany,49
27,185,90,Left,Italy,71
27,184,84,Left,England,80
27,169,65,Left,England,37
27,183,78,Left,Germany,8
27,176,73,Left,Germany,94
27,180,78,Left,England,78
27,190,85,Left,England,21
27,175,69,Left,England,38
27,184,76,Left,Germany,46
27,187,78,Left,Germany,75
27,190,82,Left,Germany,94
27,188,84,Left,England,86
27,176,77,Left,Germany,74
27,181,78,Left,England,35
27,185,79,Left,Germany,97
27,180,70,Left,Germany,15
27,197,85,Left,Italy,45
27,176,79,Left,Italy,93
27,182,75,Left,Germany,86
27,178,69,Left,Germany,33
27,196,83,Left,England,47
27,187,88,Left,Germany,95
27,165,62,Left,Germany,32
27,176,76,Left,Italy,89
27,174,67,Left,Italy,18
27,180,73,Left,Italy,99
27,189,80,Left,Italy,39
27,179,70,Left,England,33
27,188,79,Left,England,56
27,176,77,Left,Italy,36
27,185,81,Left,Italy,71
27,178,76,Left,England,55
27,183,76,Left,Italy,69
27,171,67,Left,Germany,55
27,177,68,Left,Italy,61
27,182,80,Left,England,1
27,186,80,Left,England,10
27,180,76,Left,Germany,61
27,186,80,Left,Germany,96
27,172,74,Left,England,27
27,183,75,Left,Italy,34
27,183,79,Left,England,67
27,178,76,Left,Italy,3
27,172,72,Left,England,16
27,179,78,Left,Italy,19
27,180,73,Left,England,63
27,190,75,Left,Italy,62
27,168,65,Left,England,32
27,188,77,Left,Germany,33
27,180,69,Left,Germany,99
27,185,78,Left,England,44
27,181,78,Left,Germany,14
27,191,86,Left,Italy,35
27,192,88,Left,Germany,25
27,176,70,Left,England,32
27,170,73,Left,England,37
27,185,70,Left,England,48
27,190,76,Left,Germany,80
27,180,76,Left,England,32
27,174,68,Left,Italy,26
27,186,80,Left,England,5
27,176,65,Left,Germany,77
27,177,75,Left,Germany,72
27,187,77,Left,Italy,50
27,183,74,Left,Germany,83
27,174,66,Left,Italy,84
27,185,80,Left,Germany,8
27,185,79,Left,England,72
27,183,67,Left,England,55
27,178,76,Left,Germany,51
27,190,88,Left,Germany,25
27,191,83,Left,Germany,62
27,181,78,Left,Germany,69
27,192,85,Left,England,45
27,180,68,Left,Germany,18
27,172,68,Left,Italy,89
27,176,67,Left,Germany,90
27,179,79,Left,Italy,23
27,172,68,Left,England,64
27,175,70,Left,England,70
27,184,77,Left,England,62
27,177,74,Left,Italy,11
27,183,78,Left,Germany,31
27,174,68,Left,Italy,1
27,188,89,Left,Italy,91
27,197,85,Left,Germany,56
27,180,72,Left,Germany,0
27,178,69,Left,Germany,97
27,186,81,Left,Italy,46
27,183,79,Left,Italy,68
27,175,77,Left,England,58
27,187,92,Left,Italy,16
27,184,84,Left,Italy,2
27,167,68,Left,Germany,39
27,176,65,Left,Italy,52
27,187,80,Left,Germany,13
27,170,69,Left,Germany,41
27,176,70,Left,England,55
27,187,86,Left,Italy,75
27,180,75,Left,Italy,35
27,182,79,Left,Germany,77
27,182,76,Left,Italy,19
27,187,82,Left,Germany,11
27,175,68,Left,Germany,19
27,181,74,Left,Germany,77
27,180,80,Left,England,25
27,191,83,Left,England,75
27,178,77,Left,Germany,43
27,174,66,Left,Italy,91
27,175,69,Left,Germany,45
27,175,70,Left,Germany,11
27,175,74,Left,Germany,54
27,190,79,Left,Italy,77
27,172,65,Left,Italy,43
27,187,90,Left,Germany,37
27,183,79,Left,England,39
27,175,70,Left,Italy,86
27,177,73,Left,Italy,45
27,187,81,Left,Germany,32
27,186,78,Left,England,80
27,193,87,Left,Germany,62
27,182,73,Left,Germany,63
27,171,64,Left,Germany,0
27,177,76,Left,Italy,54
27,166,69,Left,Italy,83
27,187,81,Left,Italy,29
27,175,68,Left,Italy,67
27,177,73,Left,Italy,81
27,180,79,Left,England,69
27,180,79,Left,Italy,95
27,174,72,Left,Germany,86
27,178,78,Left,England,43
27,178,74,Left,Italy,49
27,173,70,Left,England,13
27,170,67,Left,Germany,76
27,177,70,Left,England,20
27,179,77,Left,England,7
27,174,71,Left,England,59
27,186,84,Left,Italy,97
27,186,69,Left,Italy,47
27,179,72,Left,Germany,62
27,178,79,Left,Germany,34
27,182,79,Left,England,62
27,180,75,Left,England,74
27,181,76,Left,England,9
27,170,69,Left,Germany,29
27,184,76,Left,Italy,90
27,168,65,Left,England,68
27,181,77,Left,England,90
27,177,78,Left,Germany,23
27,189,80,Left,Germany,45
27,165,63,Left,Germany,22
27,183,82,Left,England,75
27,179,74,Left,Italy,65
27,193,78,Left,Italy,85
27,188,76,Left,England,75
27,176,76,Left,Italy,45
27,183,75,Left,Germany,77
27,176,72,Left,England,14
27,183,83,Left,England,4
27,188,81,Left,England,18
27,195,90,Left,England,15
27,188,87,Left,England,84
27,189,80,Left,Italy,67
27,171,71,Left,Germany,56
27,183,78,Left,England,24
27,183,75,Left,Germany,58
27,196,88,Left,Germany,84
27,188,83,Left,England,74
27,180,74,Left,Germany,19
27,168,68,Left,Italy,55
27,183,78,Left,England,14
27,186,81,Left,Italy,75
27,185,78,Left,England,73
27,178,79,Left,Italy,6
27,176,69,Left,Italy,59
27,186,82,Left,Italy,82
27,183,73,Left,England,20
27,175,72,Left,Germany,51
27,176,70,Left,Germany,41
27,186,79,Left,Italy,12
27,183,78,Left,Germany,6
27,192,78,Left,Italy,19
27,181,72,Left,Italy,39
27,186,75,Left,England,35
27,182,86,Left,Italy,35
27,188,95,Left,England,43
27,177,70,Left,Italy,92
27,168,63,Left,Germany,26
27,185,74,Left,Italy,20
27,175,65,Left,Italy,22
27,190,80,Left,England,24
27,184,76,Left,England,35
27,183,80,Left,England,22
27,175,65,Left,England,45
27,177,70,Left,Germany,85
27,187,85,Left,Germany,0
27,181,68,Left,Italy,4
27,179,73,Left,Italy,14
27,177,72,Left,England,85
27,176,72,Left,England,26
27,184,77,Left,Germany,53
27,181,77,Left,Germany,70
27,191,77,Left,England,41
27,175,72,Left,England,5
27,189,82,Left,Italy,75
27,180,70,Left,England,33
27,180,73,Left,England,20
27,177,75,Left,Italy,87
27,196,86,Left,Germany,6
27,187,73,Left,Italy,6
27,188,84,Left,Italy,52
27,189,81,Left,Italy,97
27,186,80,Left,Germany,91
27,186,88,Left,Germany,52
27,187,76,Left,Germany,14
27,170,72,Left,Germany,47
27,165,65,Left,Germany,92
27,187,79,Left,Italy,60
27,179,73,Left,Germany,23
27,173,70,Left,Italy,9
27,180,75,Left,Italy,38
27,180,78,Left,England,21
27,172,70,Left,Italy,48
27,186,81,Left,Germany,44
27,175,70,Left,England,14
27,180,76,Left,England,62
27,184,77,Left,England,39
27,177,66,Left,Italy,94
27,186,78,Left,Italy,56
27,174,69,Left,Germany,98
27,190,3,Left,England,0
27,178,75,Left,Germany,63
27,177,82,Left,Italy,65
27,186,73,Left,Italy,39
27,188,80,Left,Germany,74
27,173,75,Left,Germany,6
27,181,77,Left,Germany,22
27,189,80,Left,England,60
27,182,70,Left,Germany,33
27,188,75,Left,Germany,31
27,191,84,Left,Italy,33
27,178,73,Left,Italy,49
27,177,73,Left,Germany,12
27,172,70,Left,Germany,64
27,180,75,Left,England,13
27,181,70,Left,Italy,71
27,176,74,Left,England,64
27,183,77,Left,England,32
27,176,76,Left,England,80
27,185,79,Left,Germany,91
27,187,84,Left,England,81
27,180,77,Left,Italy,32
27,181,76,Left,Germany,45
27,180,74,Left,Germany,96
27,189,82,Left,England,94
27,189,89,Left,England,86
27,184,79,Left,England,12
27,185,74,Left,England,5
27,187,80,Left,Italy,17
27,184,79,Left,Germany,25
27,172,64,Left,Germany,86
27,177,69,Left,Germany,30
27,168,69,Left,England,71
27,175,76,Left,Italy,33
27,170,75,Left,Italy,3
27,177,82,Left,Italy,77
27,183,79,Left,Germany,26
27,180,77,Left,England,62
27,183,84,Left,Germany,23
27,183,75,Left,Italy,78
27,176,66,Left,Germany,12
27,180,78,Left,Germany,77
27,174,71,Left,Germany,98
27,175,70,Left,England,95
27,178,74,Left,Germany,22
27,176,75,Left,England,77
27,185,74,Left,England,29
27,176,70,Left,England,66
27,182,80,Left,Germany,91
27,189,79,Left,England,78
27,185,79,Left,England,44
27,175,70,Left,Italy,64
27,175,70,Left,Italy,19
27,173,69,Left,Germany,91
27,193,75,Left,Italy,20
27,179,79,Left,Italy,26
27,191,81,Left,Germany,89
27,179,80,Left,Germany,4
27,184,78,Left,Germany,58
27,188,76,Left,England,17
27,175,80,Left,Germany,45
27,175,65,Left,Germany,73
27,192,78,Left,England,72
27,188,83,Left,England,87
27,185,80,Left,Italy,37
27,187,82,Left,Germany,98
27,188,79,Left,Germany,1
27,171,69,Left,Italy,56
27,185,75,Left,Italy,1
27,186,84,Left,Italy,13
27,180,83,Left,Germany,7
27,193,84,Left,England,16
27,175,74,Left,Germany,26
27,182,82,Left,England,97
27,176,72,Left,Italy,69
27,170,68,Left,Italy,29
27,176,73,Left,England,35
