Id,Price,Brand,Model,Year,Title_status,Mileage,Color,Vin,State,Country,Sell_time
1534,12100,ford,door,2016,clean vehicle,29367,silver,  3fa6p0h76gr145938,oregon, usa,29 minutes
1535,29400,ford,f-150,2019,clean vehicle,18982,white,  1ftfw1e48kfa45374,pennsylvania, usa,3 days left
1536,24700,ford,f-150,2019,clean vehicle,23795,silver,  1ftew1c42kkd75453,california, usa,8 days left
1537,8700,ford,door,2016,clean vehicle,76572,gray,  3fa6p0h76gr269546,oregon, usa,29 minutes
1538,29500,ford,f-150,2019,clean vehicle,15964,white,  1ftfw1e44kkc25474,pennsylvania, usa,3 days left
1539,25800,ford,f-150,2019,clean vehicle,28117,silver,  1ftew1e50kkc39540,california, usa,8 days left
1540,17500,ford,door,2016,clean vehicle,116730,blue,  1ftfw1eg9gke06958,oregon, usa,29 minutes
1541,23900,ford,f-150,2019,clean vehicle,21055,brown,  1ftew1e50kfb83107,pennsylvania, usa,2 days left
1542,22900,ford,f-150,2019,clean vehicle,27794,black,  1ftew1c55kkc38466,california, usa,8 days left
1543,19500,ford,edge,2016,clean vehicle,56995,black,  2fmpk4ap5gbb89860,oregon, usa,29 minutes
1544,29500,ford,f-150,2019,clean vehicle,16625,gray,  1ftew1e59kfa00593,pennsylvania, usa,3 days left
1545,24500,ford,f-150,2019,clean vehicle,27689,gray,  1ftew1c46kkd75553,california, usa,8 days left
1546,11000,ford,door,2016,clean vehicle,39851,black,  3fa6p0lu5gr235305,oregon, usa,29 minutes
1547,22400,ford,f-150,2019,clean vehicle,31727,black,  1ftew1c52kfa64476,pennsylvania, usa,2 days left
1548,15700,ford,escape,2019,clean vehicle,31586,gray,  1fmcu9gd7kub30198,california, usa,8 days left
1549,11000,ford,door,2015,clean vehicle,33717,black,  3fa6p0h75fr306648,oregon, usa,29 minutes
1550,28000,ford,f-150,2019,clean vehicle,18418,black,  1ftew1e42kfc10086,pennsylvania, usa,2 days left
1551,13500,ford,fusion,2019,clean vehicle,39013,black,  3fa6p0cd6kr140082,california, usa,8 days left
1552,7300,ford,f-150,2013,clean vehicle,125451,white,  1ftnf1et8dkf99625,oregon, usa,29 minutes
1553,25100,ford,f-150,2019,clean vehicle,21346,black,  1ftew1c59kfb19764,pennsylvania, usa,3 days left
1554,24100,ford,transit,2019,clean vehicle,21150,white,  1ftyr2cm0kkb25249,california, usa,8 days left
1555,6500,ford,f-150,2014,clean vehicle,103862,white,  1ftnf1et8ekg10382,oregon, usa,29 minutes
1556,10500,ford,f-150,2019,clean vehicle,22001,red,  1ftew1c47kfc12080,pennsylvania, usa,2 days left
1557,16900,ford,fusion,2019,clean vehicle,31261,gray,  3fa6p0d93kr124089,california, usa,8 days left
1558,6000,ford,door,2013,clean vehicle,140870,white,  1ftbf2b66dea35574,oregon, usa,29 minutes
1559,28500,ford,f-150,2019,clean vehicle,14358,white,  1ftfw1e57kfc13238,pennsylvania, usa,3 days left
1560,16200,ford,fusion,2019,clean vehicle,41672,silver,  3fa6p0d9xkr105006,california, usa,8 days left
1561,6500,ford,f-150,2013,clean vehicle,,white,  1ftnf1et8dkd91793,oregon, usa,29 minutes
1562,24500,ford,flex,2019,clean vehicle,,gray,  2fmhk6d81kba19766,pennsylvania, usa,3 days left
1563,16500,ford,fusion,2019,clean vehicle,,black,  3fa6p0d91kr118405,california, usa,8 days left
1564,56500,ford,door,2017,clean vehicle,23223,gold,  1ft7w2bt8hed83183,texas, usa,2 days left
1565,10400,ford,fusion,2019,clean vehicle,13085,gray,  3fa6p0t90kr253764,pennsylvania, usa,2 days left
1566,22800,ford,explorer,2018,clean vehicle,36124,silver,  1fm5k8d87jgc15281,oklahoma, usa,21 hours left
1567,26500,ford,flex,2019,clean vehicle,19147,white,  2fmhk6dt5kba15871,pennsylvania, usa,3 days left
1568,23800,ford,flex,2019,clean vehicle,24993,red,  2fmhk6c82kba19874,pennsylvania, usa,3 days left
1569,24700,ford,f-150,2018,clean vehicle,41127,white,  1ftew1e56jkd36112,oklahoma, usa,21 hours left
1570,12400,ford,fusion,2019,clean vehicle,32365,black,  3fa6p0lu3kr185724,pennsylvania, usa,2 days left
1571,16600,ford,fusion,2019,clean vehicle,27774,white,  3fa6p0ru3kr180188,pennsylvania, usa,2 days left
1572,11200,ford,door,2015,clean vehicle,105027,blue,  1ftex1cp8fke04211,oklahoma, usa,21 hours left
1573,15900,ford,fusion,2019,clean vehicle,27806,silver,  3fa6p0k96kr261093,pennsylvania, usa,2 days left
1574,7700,ford,door,2015,clean vehicle,54198,blue,  3fa6p0h77fr138558,oklahoma, usa,21 hours left
1575,15100,ford,fusion,2019,clean vehicle,30181,white,  3fa6p0mu3kr180747,pennsylvania, usa,2 days left
1576,7200,ford,door,2013,clean vehicle,82670,black,  1fmcu9h94dua07603,oklahoma, usa,21 hours left
1577,15600,ford,fusion,2019,clean vehicle,36305,gold,  3fa6p0ruxkr116813,pennsylvania, usa,2 days left
1578,39700,ford,srw,2019,clean vehicle,10475,white,  1ft7w2bt8kee90712,oklahoma, usa,21 hours left
1579,16000,ford,fusion,2019,clean vehicle,34734,gray,  3fa6p0ru7kr138767,pennsylvania, usa,2 days left
1580,7500,ford,door,2012,clean vehicle,186713,black,  1ftfw1cf6cfb56754,oklahoma, usa,8 days left
1581,15500,ford,srw,2017,clean vehicle,132150,white,  1ft7x2b69hec16645,oregon, usa,28 minutes
1582,19000,ford,taurus,2019,clean vehicle,12928,gray,  1fahp2j84kg115859,pennsylvania, usa,3 days left
1583,5500,ford,door,2015,clean vehicle,116539,silver,  1fmcu0gx1fub82812,oklahoma, usa,8 days left
1584,38700,ford,drw,2018,clean vehicle,59549,white,  1fd8w3ht1jeb13182,oklahoma, usa,21 hours left
1585,21000,ford,taurus,2019,clean vehicle,12174,red,  1fahp2j81kg116841,pennsylvania, usa,3 days left
1586,28500,ford,door,2016,clean vehicle,96129,white,  1ft8w3dt6ged23165,oklahoma, usa,8 days left
1587,37200,ford,drw,2018,clean vehicle,89809,white,  1fd0w5ht9jeb13276,oklahoma, usa,21 hours left
1588,18500,ford,taurus,2019,clean vehicle,18202,white,  1fahp2j8xkg115025,pennsylvania, usa,3 days left
1589,15000,ford,door,2015,clean vehicle,128505,white,  1ft7w2bt2fea81305,oklahoma, usa,8 days left
1590,37700,ford,drw,2017,clean vehicle,43527,white,  1fd8w3htxhed36198,oklahoma, usa,21 hours left
1591,22200,ford,transit,2019,clean vehicle,15792,white,  1ftyr2cm5kkb55220,pennsylvania, usa,2 days left
1592,39950,ford,f-150,2019,clean vehicle,9278,white,  1ftew1e42kfc12713,georgia, usa,4 days left
1593,37600,ford,drw,2017,clean vehicle,41925,white,  1fd8w3ht6hed35386,oklahoma, usa,21 hours left
1594,18500,ford,taurus,2019,clean vehicle,16924,white,  1fahp2j87kg116553,pennsylvania, usa,3 days left
1595,10000,ford,door,2013,clean vehicle,119869,silver,  1fm5k7f93dgc57984,florida, usa,2 days left
1596,20500,ford,taurus,2019,clean vehicle,17260,silver,  1fahp2j89kg115971,pennsylvania, usa,3 days left
1597,5700,ford,door,2013,clean vehicle,89490,white,  1fmcu0f75dud93994,florida, usa,2 days left
1598,21000,ford,transit,2019,clean vehicle,40772,white,  1ftye9zm5kka75959,pennsylvania, usa,3 days left
1599,22500,ford,transit,2019,clean vehicle,25623,white,  1ftyr2cm5kkb17292,pennsylvania, usa,2 days left
1600,29000,ford,f-150,2019,clean vehicle,11669,white,  1ftew1e53kfb51512,colorado, usa,24 hours left
1601,13200,ford,door,2013,clean vehicle,138524,black,  1ftfw1ct8dfb88189,florida, usa,2 days left
1602,25500,ford,transit,2019,clean vehicle,13644,white,  1ftyr2cm7kkb12031,pennsylvania, usa,2 days left
1603,25700,ford,door,2016,clean vehicle,147935,white,  1fd8w3ht0geb20021,texas, usa,2 days left
1604,18900,ford,doors,2015,clean vehicle,44456,charcoal,  2fmtk4j99fbb84272,new york, usa,10 days left
1605,31500,ford,wagon,2019,clean vehicle,20357,black,  1fbax2cm0kka31240,pennsylvania, usa,2 days left
1606,45500,ford,door,2017,clean vehicle,66366,black,  1ft7w2bt4hed76215,florida, usa,48 minutes
1607,11000,ford,door,2017,clean vehicle,43532,gray,  3fa6p0h74hr259986,pennsylvania, usa,21 hours left
1608,18288,ford,doors,2015,clean vehicle,45218,gray,  2fmtk4j99fbb94378,new york, usa,10 days left
1609,20000,ford,door,2017,clean vehicle,85688,white,  1ft7w2b62heb39135,florida, usa,48 minutes
1610,36600,ford,door,2016,clean vehicle,58902,white,  1ft7w2bt1ged33630,pennsylvania, usa,21 hours left
1611,18299,ford,doors,2015,clean vehicle,59869,silver,  2fmtk4k85fbb28755,pennsylvania, usa,10 days left
1612,10000,ford,escape,2017,clean vehicle,35021,silver,  1fmcu9gd8hud43346,colorado, usa,8 days left
1613,4100,ford,door,2012,clean vehicle,100264,silver,  1fmcu9d76cka93351,pennsylvania, usa,21 hours left
1614,30995,ford,door,2015,clean vehicle,157057,off-white,  1ft7w2bt5fec61782,texas, usa,2 days left
1615,1750,ford,door,2012,salvage insurance,181316,black,  1fmcu0d7xcka88620,minnesota, usa,8 days left
1616,31500,ford,wagon,2019,clean vehicle,23222,black,  1fbax2cm8kka31244,pennsylvania, usa,2 days left
1617,13500,ford,door,2016,clean vehicle,87686,white,  1ftfx1ef1gke85837,colorado, usa,8 days left
1618,7500,ford,door,2014,clean vehicle,162918,blue,  1ftew1cm8efc15574,texas, usa,6 hours left
1619,650,ford,door,2017,salvage insurance,0,black,  1fadp3k21hl268441,california, usa,2 days left
1620,22800,ford,wagon,2019,clean vehicle,32526,white,  1fbzx2zmxkka31904,pennsylvania, usa,2 days left
1621,11300,ford,door,2016,clean vehicle,69402,white,  3fa6p0k9xgr317088,colorado, usa,8 days left
1622,32700,ford,door,2014,clean vehicle,76336,white,  1ft7w2bt8eea52700,texas, usa,7 hours left
1623,1350,ford,door,2012,salvage insurance,163334,white,  1fahp3m22cl334180,virginia, usa,3 days left
1624,21900,ford,wagon,2019,clean vehicle,47628,white,  1fbzx2zm9kka48743,pennsylvania, usa,2 days left
1625,11700,ford,door,2014,clean vehicle,135283,orange,  1ftfw1ef4ekd10563,texas, usa,6 hours left
1626,6500,ford,door,2014,salvage insurance,147903,white,  1ftmf1cm3ekd09140,georgia, usa,3 days left
1627,9800,ford,door,2014,clean vehicle,74181,black,  2fmdk3gc9ebb58643,colorado, usa,8 days left
1628,11000,ford,door,2014,clean vehicle,77386,white,  1ft7w2a67eeb61127,texas, usa,6 hours left
1629,1150,ford,door,2014,salvage insurance,123349,red,  3fadp4bj5em136791,georgia, usa,3 days left
1630,13000,ford,cutaway,2013,clean vehicle,136661,white,  1fdwe3fs8dda78168,colorado, usa,8 days left
1631,5500,ford,door,2013,clean vehicle,109600,silver,  3fa6p0hrxdr251001,texas, usa,2 days left
1632,6000,ford,door,2014,salvage insurance,125369,black,  1fmcu0gx0euc40715,massachusetts, usa,3 days left
1633,11200,ford,door,2013,clean vehicle,122861,blue,  1ftfw1ct7dkg07754,texas, usa,6 hours left
1634,5000,ford,door,2016,salvage insurance,110826,gray,  1fadp3f26gl367412,massachusetts, usa,3 days left
1635,23400,ford,f-150,2019,clean vehicle,12198,white,  1ftmf1c57kkc79371,missouri, usa,21 hours left
1636,13500,ford,door,2019,salvage insurance,45512,red,  3fa6p0ru3kr188341,massachusetts, usa,3 days left
1637,22900,ford,f-150,2019,clean vehicle,15656,white,  1ftmf1c51kkd08279,missouri, usa,21 hours left
1638,20000,ford,fusion,2020,clean vehicle,23984,silver,  3fa6p0cd0lr116667,virginia, usa,2 days left
1639,22900,ford,f-150,2019,clean vehicle,15821,white,  1ftmf1c52kkc79259,missouri, usa,21 hours left
1640,27000,ford,mustang,2020,clean vehicle,12748,red,  1fatp8uh3l5101487,virginia, usa,2 days left
1641,54500,ford,expedition,2019,clean vehicle,9865,blue,  1fmju1kt1kea32785,oklahoma, usa,2 days left
1642,20600,ford,fusion,2020,clean vehicle,17858,black,  3fa6p0cd8lr115427,virginia, usa,2 days left
1643,23500,ford,f-150,2019,clean vehicle,6711,white,  1ftmf1c56kkd08097,missouri, usa,21 hours left
1644,53000,ford,expedition,2019,clean vehicle,14939,blue,  1fmju1kt7kea32953,oklahoma, usa,2 days left
1645,23600,ford,transit,2019,clean vehicle,15820,white,  1ftyr1ymxkka55522,missouri, usa,21 hours left
1646,33500,ford,wagon,2019,clean vehicle,6140,silver,  1fbzx2cg3kka74824,oklahoma, usa,2 days left
1647,24400,ford,edge,2019,clean vehicle,25552,gray,  2fmpk3k98kbc03043,virginia, usa,2 days left
1648,13000,ford,focus,2016,clean vehicle,54984,black,  1fadp3l99gl358964,west virginia, usa,2 days left
1649,48400,ford,max,2019,clean vehicle,24783,black,  1fmjk2at0kea58243,virginia, usa,2 days left
1650,26500,ford,door,2014,clean vehicle,148442,silver,  1ft7w2btxeea16216,west virginia, usa,2 days left
1651,46200,ford,max,2019,clean vehicle,34191,white,  1fmjk2at6kea38501,virginia, usa,2 days left
1652,9300,ford,door,2013,clean vehicle,82072,silver,  2fmdk4kc9dba82059,west virginia, usa,2 days left
1653,13500,ford,door,2012,clean vehicle,104559,white,  1ftfw1ef2cfa90460,west virginia, usa,2 days left
1654,27600,ford,edge,2019,clean vehicle,13265,silver,  2fmpk4k90kbb81660,virginia, usa,2 days left
1655,7400,ford,door,2013,clean vehicle,133314,red,  1fm5k8d84dgc38344,west virginia, usa,2 days left
1656,26500,ford,edge,2019,clean vehicle,22458,gray,  2fmpk4k98kbc23105,virginia, usa,2 days left
1657,26000,ford,door,2013,clean vehicle,70106,white,  1ft7w2btxdea17039,west virginia, usa,21 hours left
1658,24500,ford,edge,2019,clean vehicle,23712,black,  2fmpk3k92kbb89267,virginia, usa,2 days left
1659,2100,ford,door,2012,clean vehicle,101848,red,  3fadp4bj7cm128642,west virginia, usa,21 hours left
1660,16700,ford,ecosport,2019,clean vehicle,14994,black,  maj6s3kl6kc281547,virginia, usa,2 days left
1661,17500,ford,edge,2015,clean vehicle,59726,gray,  2fmtk4k99fbb35183,missouri, usa,2 days left
1662,17000,ford,escape,2019,clean vehicle,16448,gray,  1fmcu0gd6kub08933,virginia, usa,2 days left
1663,22500,ford,door,2015,clean vehicle,28801,black,  1ftew1cp9fke05161,oklahoma, usa,2 days left
1664,34500,ford,f-150,2019,clean vehicle,28938,gray,  1ftew1e54kfb82591,michigan, usa,21 hours left
1665,16600,ford,ecosport,2019,clean vehicle,19022,black,  maj6s3kl2kc287149,virginia, usa,2 days left
1666,7500,ford,door,2014,clean vehicle,93832,silver,  1fmcu9g9xeuc07694,missouri, usa,21 hours left
1667,34500,ford,f-150,2019,clean vehicle,25046,white,  1ftew1e54kfb48392,michigan, usa,21 hours left
1668,25000,ford,edge,2019,clean vehicle,22318,black,  2fmpk4k95kbc01949,virginia, usa,2 days left
1669,36000,ford,f-150,2019,clean vehicle,17301,gray,  1ftew1e53kkd48767,michigan, usa,21 hours left
1670,23700,ford,edge,2019,clean vehicle,27413,gray,  2fmpk3k98kbb62817,virginia, usa,2 days left
1671,28600,ford,explorer,2019,clean vehicle,39733,silver,  1fm5k8gt7kgb48943,michigan, usa,21 hours left
1672,23500,ford,door,2013,clean vehicle,74195,brown,  1ftfw1et6dke81934,oklahoma, usa,2 days left
1673,25300,ford,explorer,2019,clean vehicle,44383,silver,  1fm5k8f8xkgb26965,michigan, usa,21 hours left
1674,24900,ford,flex,2019,clean vehicle,19151,white,  2fmhk6d81kba20559,virginia, usa,2 days left
1675,20300,ford,f-750,2012,clean vehicle,188394,white,  3frnf7fa7cv186728,missouri, usa,21 hours left
1676,23400,ford,fusion,2020,clean vehicle,2452,gray,  3fa6p0hd6lr110753,michigan, usa,21 hours left
1677,14600,ford,fusion,2019,clean vehicle,36252,silver,  3fa6p0lu2kr180496,virginia, usa,2 days left
1678,25500,ford,f-150,2019,clean vehicle,27136,silver,  1ftew1c47kfb18880,virginia, usa,2 days left
1679,14700,ford,fusion,2019,clean vehicle,35951,white,  3fa6p0lu8kr117368,virginia, usa,2 days left
1680,33700,ford,f-150,2019,clean vehicle,35221,white,  1ftew1e53kfa65102,virginia, usa,2 days left
1681,33400,ford,f-150,2019,clean vehicle,33808,gray,  1ftew1e57kfb48077,virginia, usa,2 days left
1682,34000,ford,f-150,2019,clean vehicle,32022,black,  1ftew1e54kfb47744,michigan, usa,21 hours left
1683,17500,ford,fusion,2019,clean vehicle,34173,white,  3fa6p0ruxkr138018,virginia, usa,2 days left
1684,14100,ford,fusion,2019,clean vehicle,24272,white,  3fa6p0lu1kr225363,michigan, usa,21 hours left
1685,30000,ford,f-150,2019,clean vehicle,19055,black,  1ftew1e52kfb46754,virginia, usa,2 days left
1686,16500,ford,fusion,2019,clean vehicle,34822,red,  3fa6p0d98kr187124,michigan, usa,21 hours left
1687,30600,ford,f-150,2019,clean vehicle,15422,gray,  1ftew1e57kfc11954,virginia, usa,2 days left
1688,12800,ford,ecosport,2019,clean vehicle,24765,silver,  maj3s2ke8kc268152,nevada, usa,2 days left
1689,26000,ford,wagon,2019,clean vehicle,23019,white,  1fbzx2zm3kkb24344,virginia, usa,2 days left
1690,46000,ford,max,2019,clean vehicle,38243,black,  1fmjk2at6kea15946,texas, usa,21 hours left
1691,28500,ford,ranger,2019,clean vehicle,16509,white,  1fter4fh6kla60107,virginia, usa,2 days left
1692,24300,ford,edge,2019,clean vehicle,18762,silver,  2fmpk4k96kbc37150,nevada, usa,2 days left
1693,29000,ford,explorer,2019,clean vehicle,28854,no_color,  1fm5k7f88kgb11648,texas, usa,21 hours left
1694,15300,ford,escape,2019,clean vehicle,17392,black,  1fmcu0gdxkub80752,nevada, usa,2 days left
1695,27900,ford,mustang,2019,clean vehicle,13558,white,  1fa6p8cf9k5108973,new mexico, usa,21 hours left
1696,24700,ford,edge,2019,clean vehicle,27082,black,  2fmpk4k90kbb55589,nevada, usa,2 days left
1697,14400,ford,escape,2019,clean vehicle,17510,black,  1fmcu0f72kub34778,texas, usa,21 hours left
1698,15000,ford,ecosport,2019,clean vehicle,24662,white,  maj6s3kl3kc251132,nevada, usa,2 days left
1699,17200,ford,door,2014,clean vehicle,96076,black,  1ftfw1ct0efc61704,florida, usa,18 hours left
1700,12800,ford,ecosport,2019,clean vehicle,22858,white,  maj3s2ke1kc286878,nevada, usa,2 days left
1701,46900,ford,explorer,2020,clean vehicle,740,gray,  1fmsk8fh3lga11841,virginia, usa,21 hours left
1702,2800,ford,door,2013,clean vehicle,110748,gray,  1fadp3k22dl187362,florida, usa,2 days left
1703,16200,ford,escape,2019,clean vehicle,25090,black,  1fmcu9gdxkub80402,nevada, usa,2 days left
1704,25200,ford,escape,2020,clean vehicle,7,black,  1fmcu9f61lua48374,virginia, usa,21 hours left
1705,34800,ford,max,2019,clean vehicle,34277,silver,  1fmjk1ht9kea27962,nevada, usa,2 days left
1706,52000,ford,srw,2019,clean vehicle,34527,white,  1ft7w2bt5kee35425,texas, usa,21 hours left
1707,26000,ford,door,2017,clean vehicle,99923,white,  1ft8w3bt6hee98746,texas, usa,1 days left
1708,40600,ford,expedition,2019,clean vehicle,39170,white,  1fmju1kt0kea17775,nevada, usa,2 days left
1709,55000,ford,srw,2019,clean vehicle,16569,no_color,  1ft8w3bt8kec78838,texas, usa,21 hours left
1710,5000,ford,door,2015,clean vehicle,80612,black,  1fadp3f2xfl240127,texas, usa,1 days left
1711,36400,ford,max,2019,clean vehicle,36616,black,  1fmjk1jt7kea20244,nevada, usa,2 days left
1712,7500,ford,door,2015,clean vehicle,92165,white,  1fmcu9gx8fuc81762,texas, usa,1 days left
1713,14700,ford,escape,2019,clean vehicle,44778,silver,  1fmcu0gd3kub29710,nevada, usa,2 days left
1714,43900,ford,explorer,2020,clean vehicle,,no_color,  1fmsk7fh0lgb38489,south carolina, usa,21 hours left
1715,6400,ford,door,2013,clean vehicle,,red,  3fa6p0hr1dr126940,texas, usa,1 days left
1716,41100,ford,expedition,2019,clean vehicle,,silver,  1fmju1kt4kea43604,nevada, usa,2 days left
1717,23000,ford,door,2013,clean vehicle,,white,  1ft7w2bt3deb85914,texas, usa,1 days left
1718,13900,ford,escape,2019,clean vehicle,,blue,  1fmcu0gd2kub10601,nevada, usa,2 days left
1719,19000,ford,door,2012,clean vehicle,189776,white,  1ft7w2bt4cea20954,texas, usa,1 days left
1720,34800,ford,max,2019,clean vehicle,35233,white,  1fmjk1ht3kea17945,nevada, usa,2 days left
1721,22000,ford,door,2012,clean vehicle,151641,white,  1ft7w2bt8ced04247,texas, usa,1 days left
1722,16300,ford,escape,2019,clean vehicle,37044,white,  1fmcu9hdxkub65946,nevada, usa,1 hours left
1723,18800,ford,escape,2019,clean vehicle,15835,green,  1fmcu9gd1kub80952,virginia, usa,21 hours left
1724,13000,ford,cab,2012,clean vehicle,201187,white,  1fduf5gt3cea67577,texas, usa,1 days left
1725,40900,ford,max,2019,clean vehicle,41928,black,  1fmjk1kt6kea28110,nevada, usa,2 days left
1726,47000,ford,expedition,2019,clean vehicle,37059,gray,  1fmju2at1kea28890,virginia, usa,21 hours left
1727,12800,ford,door,2017,clean vehicle,33763,red,  3fa6p0hd6hr205675,wisconsin, usa,14 hours left
1728,25500,ford,explorer,2019,clean vehicle,29850,gray,  1fm5k7f81kgb42773,nevada, usa,2 days left
1729,17800,ford,escape,2019,clean vehicle,26675,black,  1fmcu9gd2kub09873,virginia, usa,21 hours left
1730,25700,ford,f-150,2019,clean vehicle,17828,black,  1ftew1c51kke08595,nevada, usa,2 days left
